unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
9080787668384,0.2688446,7.8608704,4.3911896,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080787668384,,,,,,,0.5365753,0.08502197,-0.01663208,,,,,,,,,,,,,,,,,,,,,
9080802896656,,,,-0.1060742,-0.6372423,-2.0703888,,,,,,,,,,,,,,,,,,,,,,,,
9080787668384,,,,,,,,,,,,,-9.725952,-2.3284912,4.637146,,,,,,,,,,,,,,,
9080802896656,,,,,,,,,,116.16229,-56.490902,-0.8648988,,,,,,,,,,,,,,,,,,
9080807809986,-0.16241455,7.6937103,3.5718384,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080807809986,,,,,,,,,,,,,-8.699036,-1.0360718,4.637146,,,,,,,,,,,,,,,
9080807809986,,,,,,,0.16596985,0.0816803,0.0382843,,,,,,,,,,,,,,,,,,,,,
9080822733082,,,,0.24788556,0.05307293,-1.0703502,,,,,,,,,,,,,,,,,,,,,,,,
9080822733082,,,,,,,,,,116.1239,-56.654984,-0.7778816,,,,,,,,,,,,,,,,,,
9080827951588,0.0663147,8.071884,4.773407,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080827951588,,,,,,,,,,,,,-8.876038,-1.4785767,4.551697,,,,,,,,,,,,,,,
9080827951588,,,,,,,-0.21185303,-0.20249939,0.1027832,,,,,,,,,,,,,,,,,,,,,
9080842569507,,,,0.021416433,-0.46824455,0.6656704,,,,,,,,,,,,,,,,,,,,,,,,
9080842569507,,,,,,,,,,116.29028,-56.27547,-0.538746,,,,,,,,,,,,,,,,,,
9080821237720,,,,,,,,,,,,,,,,,,,,,,,1024.8168,,,,,,,
9080848093189,0.008911133,7.701782,6.817871,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080848093189,,,,,,,-0.3380127,-0.30773926,0.0519104,,,,,,,,,,,,,,,,,,,,,
9080848093189,,,,,,,,,,,,,-9.321594,-2.5772095,4.446411,,,,,,,,,,,,,,,
9080862436451,,,,0.26303503,-0.28244781,3.164647,,,,,,,,,,,,,,,,,,,,,,,,
9080862436451,,,,,,,,,,116.54132,-55.609406,-0.27989376,,,,,,,,,,,,,,,,,,
9080854807056,,,,,,,,,,,,,,,,,,,,,,,1024.8168,,,,,,,
9080868234791,0.16921997,7.762085,8.544159,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080868234791,,,,,,,-0.25674438,-0.20960999,0.009002686,,,,,,,,,,,,,,,,,,,,,
9080868234791,,,,,,,,,,,,,-9.199524,-2.2125244,4.801941,,,,,,,,,,,,,,,
9080882272877,,,,0.08649775,-0.40344238,2.546586,,,,,,,,,,,,,,,,,,,,,,,,
