unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
9264963403664,,,,,,,0.23069763,-0.25552368,0.10858154,,,,,,,,,,,,,,,,,,,,,
9264949975930,,,,,,,,,,,,,,,,,,,,,,,1024.8268,,,,,,,
9264977258644,,,,,,,,,,73.036255,-17.649958,-6.3516903,,,,,,,,,,,,,,,,,,
9264983545265,-0.48905945,2.872589,9.730713,,,,,,,,,,,,,,,,,,,,,,,,,,,
9264983545265,,,,,,,-0.04107666,-0.25587463,0.16653442,,,,,,,,,,,,,,,,,,,,,
9264997095070,,,,0.938689,0.042919874,-0.080696106,,,,,,,,,,,,,,,,,,,,,,,,
9264983545265,,,,,,,,,,,,,-27.894592,6.802368,-7.7072144,,,,,,,,,,,,,,,
9264997095070,,,,,,,,,,72.902985,-17.572441,-5.8685117,,,,,,,,,,,,,,,,,,
9264983545265,,,,,,,,,,,,,,,,,,,,,,,1024.8289,,,,,,,
9265003686867,0.018707275,3.2646637,10.413788,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265003686867,,,,,,,-0.26437378,-0.26478577,0.15330505,,,,,,,,,,,,,,,,,,,,,
9265003686867,,,,,,,,,,,,,-28.717041,5.2261353,-6.918335,,,,,,,,,,,,,,,
9265017724953,,,,1.4362932,-0.05313897,0.391531,,,,,,,,,,,,,,,,,,,,,,,,
9265017724953,,,,,,,,,,72.89224,-17.206009,-5.2873015,,,,,,,,,,,,,,,,,,
9265023828469,0.41882324,3.1052856,10.895798,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265023828469,,,,,,,,,,,,,-29.73938,6.0272217,-8.816528,,,,,,,,,,,,,,,
9265023828469,,,,,,,-0.39097595,-0.27471924,0.08351135,,,,,,,,,,,,,,,,,,,,,
9265036828957,,,,1.3007803,-0.13562799,0.76417446,,,,,,,,,,,,,,,,,,,,,,,,
9265036828957,,,,,,,,,,72.928894,-16.71517,-4.7785244,,,,,,,,,,,,,,,,,,
9265017114601,,,,,,,,,,,,,,,,,,,,,,,1024.8367,,,,,,,
9265043970070,0.29118347,2.8189697,11.362961,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265056695900,,,,0.95402956,-0.52831364,1.2015686,,,,,,,,,,,,,,,,,,,,,,,,
9265043970070,,,,,,,,,,,,,-29.02069,6.388855,-8.343506,,,,,,,,,,,,,,,
9265043970070,,,,,,,-0.3892212,-0.22033691,-0.0030059814,,,,,,,,,,,,,,,,,,,,,
9265056695900,,,,,,,,,,73.04547,-16.157112,-4.4087677,,,,,,,,,,,,,,,,,,
9265050683937,,,,,,,,,,,,,,,,,,,,,,,1024.8413,,,,,,,
9265064111672,-0.20169067,2.3648071,11.713333,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265064111672,,,,,,,-0.3088379,-0.08155823,-0.050354004,,,,,,,,,,,,,,,,,,,,,
9265064111672,,,,,,,,,,,,,-27.856445,7.2769165,-7.5027466,,,,,,,,,,,,,,,
9265077295265,,,,0.06992698,-0.8374195,1.2366962,,,,,,,,,,,,,,,,,,,,,,,,
9265077295265,,,,,,,,,,73.13507,-15.635065,-4.343329,,,,,,,,,,,,,,,,,,
9265084253273,-0.6732483,2.0921783,11.657867,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265096399269,,,,0.31819427,-0.8301754,0.89746284,,,,,,,,,,,,,,,,,,,,,,,,
9265096399269,,,,,,,,,,73.10745,-15.301422,-4.377937,,,,,,,,,,,,,,,,,,
9265084253273,,,,,,,-0.20170593,0.07116699,-0.010360718,,,,,,,,,,,,,,,,,,,,,
9265084253273,,,,,,,,,,,,,-28.070068,7.70874,-7.5027466,,,,,,,,,,,,,,,
9265084253273,,,,,,,,,,,,,,,,,,,,,,,1024.8467,,,,,,,
9265104394875,-0.5069885,2.1427917,11.237518,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265104394875,,,,,,,,,,,,,-28.137207,7.775879,-7.0404053,,,,,,,,,,,,,,,
9265104394875,,,,,,,0.004043579,0.10734558,0.06593323,,,,,,,,,,,,,,,,,,,,,
9265116266213,,,,0.36023712,-0.6160157,0.33272266,,,,,,,,,,,,,,,,,,,,,,,,
9265116266213,,,,,,,,,,72.990814,-15.246378,-4.4221935,,,,,,,,,,,,,,,,,,
9265117822609,,,,,,,,,,,,,,,,,,,,,,,1024.8539,,,,,,,
9265124536476,-0.32556152,2.3664093,10.705429,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265124536476,,,,,,,0.21510315,0.03201294,0.08358765,,,,,,,,,,,,,,,,,,,,,
9265124536476,,,,,,,,,,,,,-28.036499,7.4035645,-6.814575,,,,,,,,,,,,,,,
9265136865578,,,,0.7428934,-0.40628576,-0.14202976,,,,,,,,,,,,,,,,,,,,,,,,
9265136865578,,,,,,,,,,72.87732,-15.486129,-4.322532,,,,,,,,,,,,,,,,,,
9265144678078,-0.21911621,2.5972595,10.143799,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265144678078,,,,,,,,,,,,,-27.7359,6.7001343,-7.5027466,,,,,,,,,,,,,,,
9265144678078,,,,,,,0.37664795,-0.12135315,0.05784607,,,,,,,,,,,,,,,,,,,,,
9265151391945,,,,,,,,,,,,,,,,,,,,,,,1024.8567,,,,,,,
9265155969582,,,,0.37488204,-0.2825129,-0.75614166,,,,,,,,,,,,,,,,,,,,,,,,
9265155969582,,,,,,,,,,72.865814,-15.900155,-4.123383,,,,,,,,,,,,,,,,,,
9265164819680,-0.2892151,2.8229065,9.652252,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265164819680,,,,,,,,,,,,,-28.405762,6.6238403,-7.7209473,,,,,,,,,,,,,,,
9265164819680,,,,,,,0.3776703,-0.27679443,0.023925781,,,,,,,,,,,,,,,,,,,,,
9265175836525,,,,0.5789914,-0.110203505,-0.95336246,,,,,,,,,,,,,,,,,,,,,,,,
9265175836525,,,,,,,,,,72.93207,-16.338774,-3.7415853,,,,,,,,,,,,,,,,,,
9265184961281,,,,,,,,,,,,,,,,,,,,,,,1024.8567,,,,,,,
9265184961281,-0.045288086,3.1012573,9.978241,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265184961281,,,,,,,0.19416809,-0.3569641,0.03326416,,,,,,,,,,,,,,,,,,,,,
9265196466408,,,,0.6859017,0.16583943,0.086502075,,,,,,,,,,,,,,,,,,,,,,,,
9265184961281,,,,,,,,,,,,,-29.534912,7.1258545,-7.559204,,,,,,,,,,,,,,,
9265196466408,,,,,,,,,,73.02838,-16.561361,-3.2401772,,,,,,,,,,,,,,,,,,
9265205102883,0.2774048,3.3351135,10.957108,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265215570412,,,,1.0660167,0.28856468,0.94784164,,,,,,,,,,,,,,,,,,,,,,,,
9265205102883,,,,,,,,,,,,,-29.907227,7.876587,-7.0114136,,,,,,,,,,,,,,,
9265205102883,,,,,,,-0.022201538,-0.29815674,0.029266357,,,,,,,,,,,,,,,,,,,,,
9265215570412,,,,,,,,,,73.08322,-16.52706,-2.7938867,,,,,,,,,,,,,,,,,,
9265225244484,0.18980408,3.2093658,11.540955,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265235437355,,,,0.3372535,-0.085476875,1.1156683,,,,,,,,,,,,,,,,,,,,,,,,
9265225244484,,,,,,,,,,,,,-29.3396,8.613586,-7.2494507,,,,,,,,,,,,,,,
9265235437355,,,,,,,,,,73.137634,-16.361792,-2.6493938,,,,,,,,,,,,,,,,,,
9265225244484,,,,,,,-0.10232544,-0.10101318,-0.021438599,,,,,,,,,,,,,,,,,,,,,
9265218530617,,,,,,,,,,,,,,,,,,,,,,,1024.8667,,,,,,,
9265245386086,-0.4015503,2.862854,11.200943,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265245386086,,,,,,,-0.059539795,0.10714722,-0.039031982,,,,,,,,,,,,,,,,,,,,,
9265245386086,,,,,,,,,,,,,-28.497314,8.982849,-6.6314697,,,,,,,,,,,,,,,
9265256036721,,,,-0.112384915,-0.35983777,0.19254112,,,,,,,,,,,,,,,,,,,,,,,,
9265256036721,,,,,,,,,,73.100525,-16.247723,-2.7993832,,,,,,,,,,,,,,,,,,
9265265527687,-0.774292,2.8060303,10.369965,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265265527687,,,,,,,,,,,,,-28.23639,8.5494995,-5.6991577,,,,,,,,,,,,,,,
9265265527687,,,,,,,0.03779602,0.1894226,0.017456055,,,,,,,,,,,,,,,,,,,,,
9265252099953,,,,,,,,,,,,,,,,,,,,,,,1024.869,,,,,,,
9265275140724,,,,-0.32082087,-0.17123866,-0.51120853,,,,,,,,,,,,,,,,,,,,,,,,
9265275140724,,,,,,,,,,72.999115,-16.290977,-3.0316112,,,,,,,,,,,,,,,,,,
9265285669289,-0.6451721,3.0556946,9.898483,,,,,,,,,,,,,,,,,,,,,,,,,,,
9265295007668,,,,0.17933321,0.07671642,-0.6914139,,,,,,,,,,,,,,,,,,,,,,,,
