unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
12307935529173,,,,-0.45928138,0.061047077,0.32166004,,,,,,,,,,,,,,,,,,,,,,,,
12307935529173,,,,,,,,,,20.249664,-41.4335,-4.6640835,,,,,,,,,,,,,,,,,,
12307932019652,,,,,,,,,,,,,-12.22229,25.505066,-17.637634,,,,,,,,,,,,,,,
12307952161253,-0.4461975,6.3257446,7.357132,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307952161253,,,,,,,,,,,,,-12.70752,25.534058,-18.003845,,,,,,,,,,,,,,,
12307952161253,,,,,,,0.14880371,-0.5925293,0.018218994,,,,,,,,,,,,,,,,,,,,,
12307945447386,,,,,,,,,,,,,,,,,,,,,,,1024.2771,,,,,,,
12307954541624,,,,0.35434985,-0.05028677,0.14965105,,,,,,,,,,,,,,,,,,,,,,,,
12307954541624,,,,,,,,,,20.732574,-41.532635,-4.0919185,,,,,,,,,,,,,,,,,,
12307972302855,0.3026123,6.235016,7.6108704,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307972302855,,,,,,,0.14633179,-0.44670105,-0.022583008,,,,,,,,,,,,,,,,,,,,,
12307972302855,,,,,,,,,,,,,-11.058044,25.683594,-17.855835,,,,,,,,,,,,,,,
12307974317015,,,,0.9564841,-0.15396595,0.45315695,,,,,,,,,,,,,,,,,,,,,,,,
12307974317015,,,,,,,,,,21.179352,-41.588192,-3.4641836,,,,,,,,,,,,,,,,,,
12307979016722,,,,,,,,,,,,,,,,,,,,,,,1024.2771,,,,,,,
12307992444456,-0.17324829,6.1312256,7.5157166,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307994794310,,,,0.2801661,-0.2767167,0.31807327,,,,,,,,,,,,,,,,,,,,,,,,
12307994794310,,,,,,,,,,21.516693,-41.68847,-3.1215322,,,,,,,,,,,,,,,,,,
12307992444456,,,,,,,0.19895935,-0.33425903,-0.079711914,,,,,,,,,,,,,,,,,,,,,
12307992444456,,,,,,,,,,,,,-9.687805,24.80774,-17.25769,,,,,,,,,,,,,,,
12308012586058,-0.8323364,6.684723,8.401474,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308012586058,,,,,,,,,,,,,-9.533691,24.693298,-17.182922,,,,,,,,,,,,,,,
12308012586058,,,,,,,0.34475708,-0.3167572,-0.08944702,,,,,,,,,,,,,,,,,,,,,
12308012586058,,,,,,,,,,,,,,,,,,,,,,,1024.2771,,,,,,,
12308013806761,,,,-0.36822182,0.2809558,1.269413,,,,,,,,,,,,,,,,,,,,,,,,
12308013806761,,,,,,,,,,21.77243,-41.84629,-2.9902399,,,,,,,,,,,,,,,,,,
12308032727659,-0.6354675,6.4543915,7.6946564,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308032727659,,,,,,,,,,,,,-10.81543,24.047852,-16.552734,,,,,,,,,,,,,,,
12308032727659,,,,,,,0.5395508,-0.102493286,-0.10501099,,,,,,,,,,,,,,,,,,,,,
12308033551634,,,,-0.13253206,-0.06065178,0.5054202,,,,,,,,,,,,,,,,,,,,,,,,
12308033551634,,,,,,,,,,21.965607,-42.265316,-2.916296,,,,,,,,,,,,,,,,,,
12308052869261,-0.30897522,6.6691284,6.809143,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308052869261,,,,,,,,,,,,,-11.499023,24.337769,-16.835022,,,,,,,,,,,,,,,
12308052869261,,,,,,,0.5697479,0.16539001,-0.1288147,,,,,,,,,,,,,,,,,,,,,
12308054059446,,,,0.21772915,0.09601021,-0.31281948,,,,,,,,,,,,,,,,,,,,,,,,
12308054059446,,,,,,,,,,22.02832,-42.977036,-3.004853,,,,,,,,,,,,,,,,,,
12308073071898,,,,,,,,,,21.961517,-43.57789,-3.3082726,,,,,,,,,,,,,,,,,,
12308073010862,-0.8494568,6.7352753,7.055603,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308073010862,,,,,,,0.5210724,0.21006775,-0.113204956,,,,,,,,,,,,,,,,,,,,,
12308073010862,,,,,,,,,,,,,-11.53717,24.357605,-16.854858,,,,,,,,,,,,,,,
12308046155394,,,,,,,,,,,,,,,,,,,,,,,1024.2761,,,,,,,
12308073071898,,,,-0.29266053,0.07398653,0.05592203,,,,,,,,,,,,,,,,,,,,,,,,
12308092816771,,,,1.496815,0.09456539,-1.7119074,,,,,,,,,,,,,,,,,,,,,,,,
12308092816771,,,,,,,,,,21.934875,-44.31165,-3.4118946,,,,,,,,,,,,,,,,,,
12308079724730,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12308093152464,0.8995056,6.8322144,5.210037,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308113294066,-0.45677185,7.067993,6.6760254,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308113355101,,,,0.14631146,0.2568364,-0.1389513,,,,,,,,,,,,,,,,,,,,,,,,
12308113355101,,,,,,,,,,21.95752,-44.9683,-3.604543,,,,,,,,,,,,,,,,,,
12308093152464,,,,,,,0.5265198,0.16842651,-0.15672302,,,,,,,,,,,,,,,,,,,,,
12308113294066,,,,,,,0.54222107,0.03540039,-0.14309692,,,,,,,,,,,,,,,,,,,,,
12308093152464,,,,,,,,,,,,,-11.045837,24.180603,-17.344666,,,,,,,,,,,,,,,
12308113294066,,,,,,,,,,,,,-11.53717,23.684692,-17.182922,,,,,,,,,,,,,,,
12308113294066,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12308132337034,,,,-0.5857333,-0.20577765,-0.019014359,,,,,,,,,,,,,,,,,,,,,,,,
12308132337034,,,,,,,,,,21.998962,-45.526165,-3.8384228,,,,,,,,,,,,,,,,,,
12308133435667,-1.2263031,6.6660156,6.7444916,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308133435667,,,,,,,0.5025635,0.10185242,-0.1516571,,,,,,,,,,,,,,,,,,,,,
12308133435667,,,,,,,,,,,,,-11.566162,23.74878,-17.173767,,,,,,,,,,,,,,,
12308152081907,,,,-0.45409745,-0.3016348,0.28270817,,,,,,,,,,,,,,,,,,,,,,,,
12308152081907,,,,,,,,,,22.089783,-45.927006,-3.9983323,,,,,,,,,,,,,,,,,,
12308146863402,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12308153577269,-1.0809479,6.6517334,6.912079,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308153577269,,,,,,,0.26913452,-0.0934906,-0.11767578,,,,,,,,,,,,,,,,,,,,,
12308172620237,,,,0.19469315,0.12339401,-0.6497946,,,,,,,,,,,,,,,,,,,,,,,,
12308153577269,,,,,,,,,,,,,-12.039185,24.88556,-17.25769,,,,,,,,,,,,,,,
12308172620237,,,,,,,,,,22.214203,-46.205265,-4.0655975,,,,,,,,,,,,,,,,,,
12308173718870,-0.45954895,7.0297546,5.9709473,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308173718870,,,,,,,,,,,,,-12.039185,25.198364,-20.300293,,,,,,,,,,,,,,,
12308191602171,,,,0.7239723,-0.58082867,-1.3269444,,,,,,,,,,,,,,,,,,,,,,,,
12308173718870,,,,,,,0.098739624,0.050979614,-0.13618469,,,,,,,,,,,,,,,,,,,,,
12308180432737,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12308191602171,,,,,,,,,,22.282135,-46.272377,-4.1515584,,,,,,,,,,,,,,,,,,
12308193860472,-0.0044403076,6.4711456,5.438492,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308193860472,,,,,,,,,,,,,-11.886597,25.082397,-19.924927,,,,,,,,,,,,,,,
12308193860472,,,,,,,-0.09669495,0.02444458,-0.16944885,,,,,,,,,,,,,,,,,,,,,
12308211377562,,,,0.46563572,0.43474913,-0.21401215,,,,,,,,,,,,,,,,,,,,,,,,
12308211377562,,,,,,,,,,22.41925,-46.130596,-4.256754,,,,,,,,,,,,,,,,,,
12308214002073,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12308214002073,-0.5957031,7.293976,6.5917664,,,,,,,,,,,,,,,,,,,,,,,,,,,
